Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
8.467,14.670583333333333,19.434,23.937,29.098166666666668,32.31033333333333,33.54025,30.235916666666668,28.28025,23.013166666666667,19.065,12.527000000000001
8.241,14.468166666666667,18.920916666666667,24.623166666666666,30.649583333333336,31.564166666666665,33.96175,28.752583333333334,28.43658333333333,23.167583333333337,18.931833333333334,11.440166666666668
7.586916666666667,14.1805,18.549583333333334,24.411,31.403750000000002,33.536833333333334,32.505916666666664,29.114333333333335,28.22275,23.195000000000004,19.931749999999997,11.660666666666666
7.523333333333333,11.850499999999998,18.425416666666667,25.040000000000003,30.782333333333337,34.715583333333335,31.76125,29.443083333333334,27.974500000000003,23.15433333333333,20.66775,11.891
7.919416666666667,13.202083333333334,17.897583333333333,24.28333333333333,32.05733333333333,35.05583333333333,32.5595,28.38116666666667,27.878833333333333,23.10083333333333,18.682083333333335,12.111416666666665
8.63975,16.855083333333333,15.970333333333334,25.860583333333334,30.376749999999998,35.56275,33.613166666666665,27.845166666666668,27.72125,22.577583333333333,15.32925,11.591500000000002
8.728333333333333,17.423166666666667,14.870833333333332,26.69066666666667,30.423000000000002,36.46083333333333,33.10725,27.97266666666667,28.208250000000003,21.874166666666667,13.817083333333334,11.529166666666667
7.951666666666667,13.365083333333333,14.910416666666665,24.716333333333335,30.233666666666664,37.105916666666666,33.554,28.534333333333333,27.645750000000003,21.104583333333334,13.302583333333333,10.96125
8.357333333333333,11.017416666666668,16.327916666666667,25.95375,29.872249999999998,34.787,33.06333333333333,29.085083333333333,27.450333333333333,21.793166666666664,14.441749999999999,10.6335
9.136333333333333,10.03175,17.574416666666668,27.435000000000002,28.223250000000004,35.075,32.6635,29.048833333333334,27.904583333333335,22.481583333333333,15.423666666666668,10.75775
10.481083333333332,12.445083333333335,18.420333333333335,27.09975,27.047583333333332,36.329,32.73975,29.516000000000002,28.451833333333337,22.577416666666668,15.274583333333334,11.775666666666666
11.415166666666666,17.468416666666666,18.343083333333336,26.131666666666664,28.262416666666667,35.933083333333336,32.44275,29.5765,28.492333333333335,21.976,16.155166666666666,12.218583333333333
10.854166666666666,14.91175,18.736333333333334,25.22683333333333,31.051166666666663,35.2205,31.605,28.543083333333332,27.810000000000002,21.410749999999997,16.94875,13.121416666666667
9.431916666666668,12.997916666666667,18.982583333333334,24.235500000000002,31.012666666666664,36.760416666666664,31.376166666666666,28.778166666666664,27.218083333333336,18.881833333333333,17.923083333333334,11.798583333333333
9.279333333333334,12.551333333333332,21.75583333333333,26.491249999999997,30.517166666666668,36.03858333333333,31.416,29.363416666666666,26.880166666666668,18.172,18.318,9.364083333333333
8.318333333333333,14.847916666666668,19.719416666666664,27.635916666666663,30.67141666666667,35.341,31.602416666666667,29.4605,26.147499999999997,19.017333333333333,16.432416666666665,9.019166666666667
7.571166666666667,15.440916666666666,17.83125,28.135833333333334,30.741333333333333,35.090333333333334,31.577916666666667,29.54975,25.326083333333333,19.584833333333332,14.715666666666666,8.632916666666667
10.090833333333334,13.515,15.784583333333332,26.9425,30.090666666666664,34.62225,32.15875,29.68675,23.220916666666668,19.75025,14.516916666666667,9.17675
11.224083333333333,13.504166666666668,17.161416666666668,26.208,30.739,34.433166666666665,32.434999999999995,29.902083333333334,22.648833333333332,19.437916666666666,15.691249999999998,9.27825
9.847166666666666,13.199583333333331,19.365083333333335,27.892083333333332,31.206666666666667,35.03766666666667,32.29525,30.138166666666667,25.036916666666666,19.669999999999998,16.7655,8.603833333333334
8.3325,13.75325,21.22458333333333,26.789583333333336,31.559583333333336,34.660583333333335,31.839166666666667,28.876833333333334,27.890249999999998,20.26725,15.254249999999999,8.404833333333334
7.468583333333334,16.45575,19.671666666666667,23.3595,31.325416666666666,33.75233333333333,30.97525,29.324916666666667,27.554083333333335,18.623416666666667,14.048583333333333,7.449000000000001
11.396,16.989583333333332,19.49925,23.265083333333333,32.1195,34.021499999999996,30.386750000000003,29.143083333333333,26.983333333333334,16.864916666666666,14.355916666666666,7.1535
13.66175,18.383333333333333,19.371750000000002,23.637249999999998,33.057916666666664,35.23433333333333,29.80225,29.308833333333336,27.409833333333335,17.733416666666667,13.960833333333333,8.114083333333333
10.49225,20.437916666666666,18.895500000000002,24.50391666666667,30.927916666666665,35.0475,29.519499999999997,29.088166666666666,26.43658333333333,18.09525,12.707916666666668,8.708666666666668
8.738833333333334,17.420333333333335,18.087083333333332,25.617500000000003,29.959333333333333,36.166916666666665,28.096416666666666,28.34566666666667,25.465500000000002,17.709083333333336,12.926583333333333,7.742166666666667
8.564833333333334,16.16675,18.375666666666667,27.903000000000002,30.283916666666666,33.78933333333333,26.887333333333334,29.131833333333333,25.467916666666667,17.944833333333335,14.03525,7.335083333333333
9.117083333333333,18.431583333333332,19.258583333333334,29.187250000000002,30.983999999999998,31.743,27.738,29.37483333333333,25.08,17.53675,15.787833333333333,6.43975
10.739333333333333,,19.74266666666667,29.992250000000002,32.09133333333333,31.0525,29.556749999999997,28.943749999999998,24.193833333333334,17.0275,15.76225,5.887249999999999
14.541833333333335,,18.98525,28.56725,32.01566666666667,31.864500000000003,29.526583333333335,28.710916666666666,23.05541666666667,17.398416666666666,14.88425,6.323833333333333
15.056666666666667,,20.095416666666665,,32.41858333333334,,29.902,28.49891666666667,,18.20841666666667,,7.778
